average_contrast,prompt_length
34.37965317104248,262
84.20906125027699,567
18.65629109110019,382
26.98607284580994,452
68.92748669675878,498
20.610931918144196,385
40.50903698284695,607
12.79343562483026,677
31.06967350270064,331
16.27218877846325,813
16.77594657191928,372
33.98149444345493,426
36.2439949216828,400
24.87279070535465,599
49.1781049980674,725
57.97459685758909,410
39.131460477018145,548
85.05606811298873,427
27.593225852585153,323
36.11794892438051,524
25.85561488442568,520
44.88563812586762,363
39.41742361716821,397
27.21117226378154,995
35.83598707453377,346
15.73111139435498,369
41.40156750779829,492
22.00776931895409,309
26.24947425507004,291
51.918062596434005,487
41.55839050618851,602
37.59066689598546,699
46.146691818434114,624
39.51841524747,438
70.184152807352,451
20.89608622932255,491
25.4777411401931,624
42.03023406952297,440
49.85750254441424,805
37.42658029106409,439
39.07721640933645,497
30.56600077867441,459
45.26885921524008,335
46.17810585675167,466
19.14911787297009,477
57.57728526982476,319
30.03598285071702,621
24.098164298849124,372
18.19271463050997,354
25.08639673476776,839
63.60144448935913,425
48.43067258097344,986
59.52561786517149,452
35.77211523779222,832
10.173062390486232,272
25.551442749357093,367
23.499316453314385,472
36.714119843248234,578
23.837120644413336,400
71.43622963384782,381
43.53160770150894,629
13.448095665379784,686
37.19406399123108,266
44.61316547944384,453
18.882253638074072,291
40.27187308073793,357
31.235520654043047,308
29.095723519424457,211
28.885039719409445,447
77.20022915284574,492
50.281736391250696,537
39.35176877423603,493
17.105158402771902,455
46.78745209119858,704
42.09153991295631,425
70.07370904853188,348
38.964304772993025,448
23.577808689918957,834
28.2748869520334,685
32.293453703716445,393
50.81982222146225,418
12.188592216351452,654
25.75613861261168,257
29.76211418258282,269
82.60070613072482,435
25.23270418439312,454
21.37912438992475,417
23.237174497903528,472
21.41666410046392,545
14.313836341918064,314
32.92134333950866,365
18.237485875756345,307
53.54324429743637,385
29.541168558477807,402
35.98271288955749,481
18.660687439255224,390
26.113903062430804,623
19.80807493345584,449
24.43943500087796,241
18.23721382579364,795
36.12847028901748,368
27.638261281514605,717
46.29750465996158,370
23.202355570679767,485
56.31152430920877,676
52.10501154383243,245
20.744167968020022,313
56.43121802262835,462
62.00868430353344,398
38.17994489041774,438
43.625482519758975,437
40.77404632389167,377
31.058626348288907,387
17.628160673751506,613
42.31297166734206,370
26.041106212475626,392
19.737207248197503,601
42.77437497002302,373
46.63839433280612,716
44.53163189704213,388
36.59855079543321,578
26.400556348643544,589
52.2393099251201,397
61.79030589715978,442
46.55894903537395,384
22.408261889533495,418
28.24525160401336,439
41.21052524841024,432
40.42574888912847,588
22.261759734068793,725
51.025699204264264,319
66.32784439442604,527
29.797483195121327,602
35.859421092072864,478
39.230407630431785,489
49.36930727425212,510
21.575066423309043,388
37.12138351194377,380
23.69417930321104,356
31.452285589395498,455
37.42270495418065,507
38.92731604201584,339
28.461623286084063,499
38.0895593353115,602
39.895192451537014,744
14.89683538774812,578
53.330171002916565,465
36.902110493654,333
47.24130340765447,440
48.5195718192048,394
27.15126925031247,360
24.60962778376158,408
55.964212937311665,392
30.244934424452055,697
14.208409893410924,583
21.94195774338291,463
29.7197678068717,814
61.559959646248814,407
13.331761071254451,643
23.22106196826769,576
15.308033487983264,518
16.162289620623245,561
41.98251956460934,459
23.35450863132121,872
35.83834117720978,610
39.80678163896419,555
45.1420848892935,410
60.39296357016996,334
53.390730246214275,734
23.33390722462987,366
45.5158945430482,621
61.47993487196502,426
39.57775101925843,597
11.558467922267262,272
36.845806083909515,645
31.845774635705208,315
68.61502917276387,381
49.41607965812946,242
30.551615805969373,390
72.39986495625634,821
52.06256529928194,405
54.6759453876296,834
32.4705942087889,449
61.97044578679094,310
31.594547455928236,286
85.53871273642956,239
20.24049872481052,388
28.791944446606113,829
35.696040287355025,651
20.415435108129905,519
19.0561118606949,405
39.23511216289865,778
46.169562727330565,285
34.519303693731615,490
26.1343801432845,418
23.79045268594688,420
32.21270007842957,655
51.93291167102653,399
49.61270167648764,364
74.48690394524934,610
30.329552905373845,308
33.95380164957257,472
25.775953121000303,412
36.260024514703495,516
46.07266893410932,410
78.33199420301492,355
44.07916587578188,777
23.056300225983367,762
34.87967083845193,276
55.446573285643645,357
39.51095084996616,454
41.802593600587755,523
28.784807326748233,472
46.183401228980834,1543
16.883681180639304,510
49.08251521330575,517
26.942041135351506,338
45.15745826958062,657
29.1806841126904,419
38.84923011555034,455
32.15676006715337,374
40.16331203120492,432
82.91612248030322,303
45.68134570698016,541
41.12700488516125,754
58.828826166431696,533
50.576396833229694,676
51.3844453036657,852
23.03975211454328,582
21.586256225760124,369
21.25839794889393,263
63.05846277972507,432
16.302036919607012,418
25.49493071930502,724
57.328110488813856,436
15.2357525482723,305
12.565139654697044,325
19.160457352136746,374
30.78343967276834,664
30.837586945102327,448
38.34670495681302,322
29.99895495503003,336
25.15371434475861,280
26.43645187229997,565
16.384323784628545,272
26.138390910392783,389
15.408452489318094,448
23.068114223498913,570
26.955681318825512,445
47.42663051834129,305
39.048230290610555,515
30.691568403194832,265
29.9093261871035,384
73.18964025881623,595
35.1942918634407,387
37.140340386947955,828
47.17607266906665,340
22.17565947590963,642
18.64290414274566,571
24.429796026458774,344
21.02459065059315,523
56.00991051944856,833
44.98144191335825,408
47.291757146866075,250
66.47407517624832,446
34.161197781271156,295
18.514287104016383,538
66.95388560943188,643
61.591424770736865,330
15.208369685699529,410
34.479508173421436,255
40.36274122861578,610
56.27018141785695,567
21.78603667889765,584
20.635186761971205,451
44.32502325644276,419
51.26126977362727,500
26.66473201475615,316
26.73266424280436,500
13.290831327456903,207
36.42221865015957,453
37.33524006853239,192
59.21296233463909,307
43.88532214725828,398
69.63906322612438,460
54.266830479802,303
19.4940907486252,346
32.63379799079223,423
19.684522236549626,311
31.499515487573845,821
44.695801485557546,240
28.426296331453926,420
55.44145165724705,422
39.60863196765332,420
27.25256099291037,264
48.45874072820663,286
34.93722622715048,504
18.30755283965526,487
19.84366573081063,376
21.011231285844573,369
29.028128738337468,319
47.793629629486645,540
32.54615318724211,570
39.64251517618459,645
38.3132976494472,294
64.91566768660002,525
21.08512057515276,335
15.046429035623058,477
22.879919101977237,508
38.607602578585904,543
40.79058223841117,474
22.08235728865674,478
25.114566633221376,651
30.31137656634587,375
37.96482244750931,965
19.39248938063365,531
26.65788021439397,646
36.40917236027938,448
14.237705457325193,543
42.71815518646675,302
43.81911475597835,542
64.13802369333818,484
87.67096825220409,546
22.52796363860977,403
36.1171621654941,599
21.67602396157521,400
28.23673796359628,415
17.93337162081505,444
27.990708629266567,229
36.22431794546306,442
58.74483983164769,375
27.47540384063741,275
20.860847471131816,267
46.32568515164461,702
29.78143107768713,339
53.80476079900411,500
59.14584997158453,440
30.455496023243345,341
30.023001852058943,252
47.32537925499588,400
89.20528912142004,525
49.021140098103025,436
40.95819711121545,510
28.223227940273645,723
23.49372732817984,269
25.757167295158137,580
24.488481817028216,741
81.03886568317854,350
49.054842756873605,304
21.083149684820444,263
63.86858505475061,356
57.43423454002801,643
24.602487379044728,341
44.27101952002912,437
28.73875958293013,287
29.100652355987748,503
37.90611315196381,344
46.18253656595007,321
63.26007902730134,437
60.69509029676553,406
39.22653007180568,651
22.7135328529167,369
26.979629633820668,502
46.690976336044706,623
18.807773609339097,330
26.199812734174383,678
36.15590273341997,307
34.82335079378678,648
57.30384618934912,691
13.621271404330836,460
38.904022698907205,502
28.76689836246005,290
34.131331975541315,443
38.56878911968554,424
54.53393832673981,387
20.47308262016087,406
34.8452170287042,362
42.549149091722406,500
36.525710724784894,601
28.32528532295881,270
68.80417384964989,448
60.79796142135016,288
50.95047644117624,957
74.26765872808328,558
26.93355504853298,667
27.4790363355465,397
59.01911824568785,457
36.21717206865582,306
13.017985756804023,718
33.981927507994946,390
31.03310408325267,309
32.866224602077544,353
32.05360971768878,393
35.51998368250552,569
53.72105409961204,688
15.313221087842292,483
19.80123114468271,454
41.18803584588111,297
28.241563109077234,323
29.1223712904862,572
23.068229125941343,770
15.897995636373906,477
20.173910296698644,442
13.141975680884515,532
27.250803951364514,518
70.94142242065449,406
34.0583989326414,814
28.77485029194537,350
19.920022525644136,672
27.59039183327413,632
49.952964555162474,378
58.98149556783672,346
54.302499061931066,426
19.84546334589882,384
57.12764071367503,467
50.09886561837624,340
41.396034199028755,332
36.245877076818935,670
35.49668145985179,538
26.394702914342144,268
14.561872455471166,401
24.4039983373016,482
27.404092393219496,353
75.90723633459424,661
48.51327782904904,569
20.579367867984832,354
27.87389441072635,332
56.52297084737915,362
64.80977071341033,350
42.52300583278859,488
43.14488692969386,589
26.415864226621576,238
91.85787747335436,508
18.983450410897618,451
50.046038423925445,428
31.28463015593042,835
65.96521007229505,443
37.95337589285551,1059
24.723769363735837,498
72.71081051988955,456
38.27954466818061,455
83.70231262772795,298
31.87098523296468,627
40.56486410553181,438
41.77960760542184,632
22.815021415489213,542
62.37842914193575,333
39.4529140134479,287
14.072160893878154,610
30.83023711756988,315
44.944244991461005,547
52.13206291246816,236
20.751046267134864,353
17.463850658439956,388
27.76143009623014,555
19.960723566510943,378
42.54357060898428,776
21.944823761102807,307
27.110663413301413,567
71.58806289867861,216
45.64281467101347,810
58.8951387498916,952
29.467745160213425,346
32.68876871336074,358
26.358886297311617,285
68.93188001208578,251
30.862983661368386,374
29.4543145993413,392
20.694539805346732,628
22.01040677854849,415
46.247255878353734,471
76.90861956814457,356
27.849092463594925,538
23.453540739027204,466
22.062705550405287,369
16.568143475733006,601
32.10667037210741,551
62.10649606764426,210
22.82347144564339,378
29.01990984854473,574
79.46385140337657,376
32.89111363393744,517
32.314903475769896,343
29.69931449069859,400
24.619469555084112,412
66.17404772503947,478
41.46494755148553,371
20.901394906715517,447
46.68321182748559,451
16.21764372609581,281
84.96474881344875,503
17.158521789214202,581
19.16956735626844,373
19.705008303001893,377
34.63815302411656,364
58.52247063700605,411
23.73732641235377,467
71.3653971984717,372
26.700990007687512,561
89.70905376117564,349
42.78775412541247,492
17.91939975700494,336
21.58534949288209,307
64.20619978363338,447
51.445178215120784,574
30.621949108444714,470
64.0051292796571,405
13.02088721143988,298
37.150401344872215,389
46.5125881319892,266
31.81888185336258,405
42.151308256905175,312
24.0152897180015,592
20.669341106385925,311
81.87857297424567,344
32.158057043516756,402
18.739072296865068,485
78.1163071316271,406
50.04170058324328,517
27.893051703510498,565
50.070603154569646,611
15.836062481546303,347
17.711266893439024,330
40.1274863192755,465
29.38015426582144,379
39.76948234121473,483
44.72808578584951,316
20.206854931418174,791
19.15805656606569,512
44.89091404483463,463
15.153827612122528,397
36.960112826432955,452
28.243223011545854,449
40.00263155619771,800
47.03367177151298,586
15.965718657788964,723
27.27650735130246,312
58.242220025797955,422
29.949391141682913,388
77.06394062312184,421
30.422964781521628,345
12.228559543114445,525
50.282182796549485,478
55.05318162100903,525
48.52642818358098,416
41.41817738221295,1523
39.050777823351304,446
37.059892095565715,338
49.466546303376106,885
14.256102433396077,380
17.22242970795327,587
22.946147544284916,293
17.283267928793993,444
23.93316649558544,349
30.239394000637407,571
35.82357136924578,294
41.27438865497117,1049
51.68109877768264,395
13.410919778110475,342
30.534969973132903,420
35.95876508812997,476
35.22866674341694,330
16.944281982616012,351
37.7084668686291,620
15.064557344889645,536
81.52994919498386,438
47.273442330538664,349
15.702969132605356,585
43.055775226505325,401
35.91917093818812,459
26.83475381117654,385
13.31018062752797,692
16.408203559489582,467
14.099841069397236,423
16.94983301754701,273
52.71101039840295,333
24.572795999452293,513
27.474087250376897,558
29.92223142980281,516
42.27080420154175,361
36.42348014742459,381
19.464031192505477,426
43.65639789817501,394
40.48783844366958,698
27.778074325580864,572
27.58383954918095,272
42.041036514465695,402
65.94359276543541,243
17.278332240709645,617
17.769964033867577,347
14.825245605917244,301
25.05869973139789,322
31.843615015123905,629
21.978222377581194,450
13.95987789264719,385
13.463344866821636,462
45.11291187754562,592
10.78919516291814,582
35.82075208641653,441
52.32855551449652,588
27.70272102689761,301
20.544688649166453,446
55.02313516094472,266
28.790191404410837,341
61.15675172216629,828
43.084725983346374,556
30.337911190720007,538
16.647597874681882,462
25.34233624566069,565
17.178958159604452,343
32.78655547678296,558
25.19399790099612,370
31.846535560407492,721
62.49224867903613,294
52.49998516706702,673
39.71709551249253,510
61.82798667661316,285
54.33790804173413,505
46.34035491764854,529
14.357245877205411,216
39.64739462110293,294
55.95403721476682,432
24.48412414493288,341
18.340137623573337,310
26.3373177024812,419
45.87024655638702,262
24.7303579844951,519
39.707404751395586,584
19.158056206003256,463
36.71024171464407,487
24.0313099116982,448
31.49541074120184,544
60.419591225095,255
24.29626903483434,655
63.443218792789345,440
26.948996519523764,600
19.559035043138813,713
26.615791424902664,322
22.14321140869714,599
32.53363797158793,502
25.81966195239401,428
96.5469664138352,498
34.98754212473807,537
19.73913068042508,636
27.40916500087459,498
15.163419659044498,447
30.553511605711112,360
46.20654768236108,291
33.5486288105682,347
57.95520413162418,354
26.41806258453863,403
31.484760231752308,381
51.74333144109261,331
87.81700012325655,197
15.88071139987103,548
26.607288281406827,360
36.52622386714002,381
46.04492693858342,484
29.715878967097648,570
25.52917746979253,553
23.575080514136605,443
11.819777089280414,622
43.2205552393546,377
36.37395782376789,379
110.71633549540825,539
33.434052015691144,413
36.76157664011639,758
17.915630518521102,599
42.94126762032977,624
20.42374790575938,350
31.571167929556225,351
36.74363372887099,427
37.18745189042271,563
50.128505999408425,298
47.32489879328873,406
37.719997869303675,389
76.80136460968485,417
36.78955042864491,507
38.78364839139602,458
24.983396686038276,461
52.543587042821294,356
35.04615735907421,284
38.55648096647155,418
15.676534568283431,520
21.2133616260934,364
60.704601619475504,266
28.358372733805,261
67.58574704376228,489
31.138080662246875,427
45.02704789587776,258
57.72606429894224,641
68.02020439950208,536
54.84890789816464,992
57.7187146164616,395
26.852566136519226,551
16.56562133121678,310
33.964040922542694,376
49.167070406576705,347
48.25072003053909,590
11.768687402406805,373
33.84390807709098,564
29.503463161079683,382
57.60591710811303,660
21.51667784500563,655
31.842990162886192,886
36.486110318965224,669
43.820514399316686,442
57.670779747792146,401
21.640427718347592,711
39.733920294816976,431
29.54021596163675,765
38.7571452882147,493
55.37309075809944,568
30.705120697084595,655
27.92213942620757,525
45.87398076720782,305
36.60642701924858,572
50.48628292679738,445
20.35125473755043,553
37.37865608420098,261
24.54739783046436,348
27.628549639858377,296
46.401296684956144,665
37.072980970441584,407
23.754599276863875,334
21.768992485599256,817
49.01185222999593,657
47.24528073430795,323
53.09433352929496,544
44.840850504377805,477
28.262947852765112,506
54.49366392570425,446
41.082833301995855,433
83.7774962676503,416
27.97090490608211,602
22.202492168517185,790
28.20322859836686,614
39.65962869531278,305
18.186915374316573,397
14.380348039401184,981
40.08950896311743,326
22.374282945567696,424
37.23197989975139,382
30.27900284958405,427
20.749854107297356,320
63.36578316019321,442
63.219989706318266,892
28.952449111252307,402
65.34471111673118,310
28.97820922092595,469
19.20103828246423,434
20.12436304517334,350
14.695973641367727,588
21.647702967984944,363
40.97323834293404,375
23.448606148489365,563
32.81438958402993,339
56.35733501793305,419
12.244352507797418,480
31.55608722363225,381
25.178070167263925,436
55.062281975581435,452
27.628178593147677,547
55.77135383187829,547
15.924383354171397,462
24.044942661442366,653
37.94579641730079,420
28.169702685889472,661
52.78748123668387,287
39.53074662647021,392
31.390622138602584,698
12.89705725767798,600
38.611252474543726,411
19.859347623022625,433
19.341904307041663,350
26.95216977810288,644
11.759761101442308,335
43.39906858188672,522
59.17431456569801,419
46.165456037050326,525
23.21437714525892,266
18.75131508398371,403
20.886204951205233,222
23.914684835774192,273
13.14368489839125,744
48.85105843263292,263
45.998919178122314,340
52.91632640862269,384
40.75079406866891,425
15.87298781301107,648
25.85183947095082,265
42.061825562407485,421
39.13688484135944,258
43.31289053729919,285
27.540777546552036,399
26.61437188258132,281
17.15691158292727,570
18.730781325791863,306
31.231217850738577,466
31.37242630313703,221
18.71799160065616,513
21.958305509585415,449
20.390229249762637,338
26.98105247725516,283
13.63030103075016,391
22.305601213951253,266
16.15318985707625,678
31.53693336485924,434
46.76363596760877,343
50.44574968113012,700
61.43558391028659,583
55.55276360123522,340
27.86415824315881,431
19.941450220773103,382
62.1147189621202,311
21.987554569602676,710
53.990279863176305,516
39.02365931313933,281
64.37953662418292,564
53.253775224664224,475
22.997820438747265,527
23.6083752721561,291
56.367573123989395,395
26.59093747940962,669
48.554371053838594,710
38.79858676120811,264
28.250560593642415,784
28.461437592971553,346
32.285326047334685,446
31.219463873748847,250
38.28247478550352,429
30.1521255826737,420
38.574670263375914,431
17.886046957369008,529
58.725951360968246,456
29.773916422545543,580
39.50540964553816,534
38.52909580858851,466
20.90803444077223,328
68.52508016382416,264
41.2434226499807,421
14.483482748976732,309
14.785121535348171,392
27.72822349008304,376
22.40216253322033,627
23.4265067066375,506
19.866326800360152,520
47.7772807590936,567
42.46116567573224,345
42.646130210383056,573
43.529699265896426,475
23.65323513567848,565
56.85546440579611,496
28.173326316107435,1169
24.161158132090453,488
43.63539502762498,280
60.198931022790454,451
80.85110083501722,685
12.551738672117134,617
34.55374030260591,346
39.82331809250431,337
74.47483941427589,246
26.520705637234077,485
45.89406561179813,487
44.658324964547795,373
21.802925125133356,411
16.433961637869928,389
19.72831873434855,500
22.86023815224945,194
18.968866083267216,296
43.93990003204512,921
30.720373120662828,431
62.71182847638618,443
23.828966218980028,323
21.72365492044912,452
32.415140654219606,313
45.97172634453318,408
58.19437291143424,408
31.905028923489805,293
58.96990322526551,575
45.76794618035927,454
49.38730685681293,425
39.17479366604994,359
54.17490465037426,564
20.52519653185073,522
49.0070115732212,925
94.44092685968204,430
37.613882191275344,346
34.7297701188915,431
15.201215042197916,413
27.229352369829385,267
36.202382437141544,592
54.97097596205803,215
29.993689170795463,528
17.262616382709655,428
57.09412685192003,809
47.48168134064864,421
15.380766519416774,614
12.07517999518329,310
15.068980998753936,594
36.757002217372246,544
13.027054316456471,491
36.47615320048527,454
44.369561493278916,460
26.335583251773382,286
18.597844015146293,483
25.7662399955214,606
18.865057698320655,256
44.052843575886435,869
21.31484805296046,332
54.39658914103234,337
44.233868062688266,386
23.649812215224543,854
50.025514281385874,476
16.580923039111305,312
60.3235047187828,434
25.82051646157956,321
33.32436764945877,250
46.084770365749904,323
53.48521380119555,697
46.58763457376705,413
61.89243021999235,584
87.72648146093621,325
62.308799817132375,341
25.93011173167262,312
30.124346168638755,567
30.71673211472204,466
38.01859705328756,962
48.19641132789812,819
40.259499641687206,327
71.81428419885857,422
27.879464609287208,281
41.56924771526899,345
29.652250572949978,613
40.14429797053288,325
32.306546712715864,476
26.23186877650414,283
29.074681380934575,315
22.96552811699172,378
45.767601278171185,560
44.81240283238173,355
23.99884376330456,467
24.663522659660043,650
15.9361434714167,277
33.524447646220736,460
79.8595760736447,537
21.963550032949826,460
30.030932527329387,878
17.956900768973394,643
24.976405471274763,647
17.262796181561338,449
21.24688086377427,468
50.76521752545582,542
42.00372328834289,290
15.362517939248606,685
35.63773491082858,313
37.959322642864954,603
51.53756972734601,553
56.11078766888412,516
33.71192589446876,484
50.77974498966213,350
41.91984165310368,406
14.584704111434249,651
31.923219689624073,306
37.38338986358706,369
15.163424107770776,536
53.78076764998912,823
53.1178065235311,430
15.460829908910965,421
30.15980296121826,432
33.99886625948806,462
57.82108683819181,269
52.44619753862355,381
69.03790874165917,488
38.160325297907114,527
18.80310908786392,368
33.36753717149262,355
53.18425782704198,519
35.67353432253882,395
21.26627923654344,465
21.363311070144785,531
68.04642919376765,449
18.61013795210614,217
17.897982135181845,519
69.88356261237654,351
62.18621517280968,594
55.65120482765852,296
51.48557011136251,387
22.352409826598944,341
37.20192732535585,364
24.755944703555855,477
31.46410898776745,359
33.99809302356488,1026
76.64190411594738,537
30.374957550041582,402
24.578630049752125,360
35.3008526744123,537
20.691369609938164,954
35.078006798465715,556
52.65782878042019,445
23.41396961009785,552
38.66349517739065,805
68.25947021164706,383
53.09090439723969,376
24.516262019202426,341
32.253787843113535,185
17.08339730394545,408
39.41208766637587,353
50.65882391542964,385
12.58720245677443,411
57.98326814016752,611
39.76101814312273,737
32.78434944700936,690
19.581429653323458,724
15.123927888516,368
33.41832236204775,726
57.701170745710264,454
25.378737893977288,270
13.260617591971986,595
58.47472842100391,825
16.82392264592289,391
31.28195412134303,334
39.028449011329585,452
23.23735115485198,530
35.22935706597394,417
19.707898959412248,545
42.85312628972802,723
27.491983135277422,435
61.72786330358988,290
33.18055354044216,1281
26.74317446547442,716
27.385012647351623,559
58.969501458164565,442
65.53630182433574,390
23.085001736881807,465
69.93463973595718,677
60.58039377534937,351
23.976771988400667,273
55.66846637155909,399
40.53291041510092,390
55.81062233456177,357
39.28080161725063,487
18.05428343508571,607
81.24554421217185,477
37.15288935142423,306
15.22193772949838,328
67.62356122960165,1017
15.060140351799456,589
17.16761034677673,479
36.54404588975762,494
39.18186598557025,572
22.5533698549182,495
90.54656116471205,367
24.67636098431117,530
16.58053446966424,678
71.91342557921341,482
40.06329116727108,229
24.546930588419485,468
43.75834064240698,426
25.711285017181183,647
51.36081652464878,516
35.360026261717145,408
22.968603311315775,340
43.52516333824997,589
28.021174195894417,597
43.33140882219542,325
17.883863121458866,325
42.69938446893536,370
12.36950216470352,328
46.7995254675557,515
46.55975389965739,495
61.81001370195444,469
33.15426163987914,398
45.10166913497087,539
14.513709371769906,536
48.2304597420121,293
32.97970472374549,455
19.551466277187533,391
26.27403764318761,412
33.45933271958905,458
36.11065564707708,310
29.19072657120006,476
46.52765527604912,544
16.143454532590557,393
20.35867203149835,529
47.34461187215316,405
32.79136623474779,521
31.230106474528615,310
39.54418571521368,602
68.23460703417923,422
39.624966538216306,723
68.15649349552443,814
31.76654507999432,280
45.74882609656212,266
59.40181543794687,418
38.90154543966751,932
24.72261895192449,492
42.59634867758883,597
40.00148305881094,397
24.085794861070102,510
43.30326205385254,345
35.12343673384807,488
46.156153359223225,610
46.27445224286152,414
35.19068692008391,495
24.585837272326057,488
20.27644443748962,372
17.174229924901002,488
30.255564192857832,412
38.00919890797687,696
33.812314729532055,449
25.76861632194986,234
44.321151131978375,560
22.04096775865322,656
85.93375023491853,382
28.60261159854447,309
39.84197973135793,381
25.146673304257472,503
15.724860098639306,314
25.823382811950523,464
39.486463371384495,326
27.990164361017335,727
61.13524311671144,534
47.30039217062609,324
51.521693925990576,386
14.805114533872237,362
46.658176675630806,362
22.27549923813346,259
31.59433315474813,480
61.78146232222923,500
22.83216680193392,352
62.68319135945779,517
17.593624245096613,343
41.20281272135488,363
31.885955175946275,463
35.897743395356805,341
18.333646304448653,299
37.0471962617952,409
39.49900999584678,460
36.37501605538338,598
30.4319051755048,533
40.50319169984736,530
52.98443317833805,319
37.06526613337033,448
20.424680858128124,842
26.30251193290282,405
15.652052271092124,752
22.05154115376675,911
29.153809068110466,761
16.055564742367473,372
43.32615559857802,462
23.29411861302225,968
43.03972560578682,383
49.96988779508388,252
32.63882248694603,422
18.87375007598025,517
47.804873700002766,836
25.732806440613228,384
19.4050317516039,522
44.808532375519746,528
44.56779394770242,365
22.89043908904868,579
97.49984303940654,288
26.3286993937529,748
38.35023132287704,321
50.577492328842254,421
61.95413177532284,569
27.991905569062997,486
27.513929433032832,582
27.38286602788604,362
32.64680778182056,783
47.29686874355185,727
17.55436380597138,199
44.65502360808042,438
35.767188722360366,983
55.15821570755168,301
39.163671493608966,433
13.898016673447678,402
27.281961351435964,377
45.34096019978538,250
14.574197851766437,289
28.67576702148378,467
20.35142714494601,270
22.961506961984828,396
58.71106319764684,320
57.3130664759395,697
13.994847454800558,346
59.619097717366905,270
57.71569107620632,679
34.27197205650743,406
32.68930600840418,303
51.7836276654864,337
60.243114701531,303
31.71169938531654,468
16.035088500122594,278
12.570348109663536,724
17.770369893369793,290
61.762689992659695,591
65.70902607564209,349
18.57936763123273,489
58.84683345834597,455
48.83934296174857,333
38.915412803572615,535
40.07659565211657,455
20.162809630167768,780
44.854106922203805,243
35.02795554170306,351
27.684490284128216,435
54.11120386396258,327
13.900918979402944,345
39.109407222598655,655
54.81109442251995,350
32.03139058513154,339
16.575815234315392,461
24.655128672986624,432
54.98895766828625,529
32.732230475777214,326
41.36865591672957,987
30.466653983243123,1004
28.3347933127084,271
74.90568439324127,228
69.91768332142571,592
49.92059980456661,298
34.370974674008885,403
32.66569589573253,446
40.599509863506874,534
61.417193745108534,443
41.634594532736934,383
37.142485458673384,796
40.081845369568555,573
47.56678754157543,303
54.929888979795486,545
55.54607533000257,363
29.799705185410165,483
41.43597071552114,342
39.31308545307927,778
23.82083581050936,333
22.498751572667956,764
33.8861565827107,331
30.799943609168228,1013
47.60336831771671,785
89.87948952600233,461
20.91137557922996,472
27.686593709239645,365
31.598944215674457,918
21.65354597712054,514
33.712012267344925,427
51.874676917162,350
33.888842936467356,336
32.21199372348723,217
40.852638630587656,348
65.74234924318203,490
51.793913064109574,883
53.85956970652101,632
14.023347594873712,486
25.7212824689152,410
25.862789767058615,343
44.56134296436864,317
57.60790920425918,364
38.524393218522896,573
38.91852144865566,334
14.741435112398166,848
44.18708172683207,752
28.282209873944755,358
52.71112463617334,315
14.465138540373909,391
17.629898387602925,444
36.64478375846808,539
43.94957733751138,358
35.44306576461051,313
30.02937546881843,290
29.603785961326295,386
46.5955117881449,614
25.509597607784315,276
44.993602587413335,621
34.77667019186462,441
27.703934804713622,419
23.245384259167363,575
16.385861288694844,559
24.99239315504344,308
62.580860796158426,371
52.44773607906859,638
26.863348893480392,321
40.406567656042405,551
22.473930094787388,510
45.98817274172121,275
25.84298949281808,639
50.71722633215048,1035
20.440645148711763,924
16.033737141317733,358
44.41822512471123,493
20.159242686829185,393
45.126993376496245,571
14.52002502813975,502
34.64886579864545,496
20.576067290775836,366
22.8585019533507,278
88.71627794722808,522
26.23041249536061,263
36.20515335420712,319
25.174043284743117,376
13.46526070788438,308
41.79007996499352,825
44.06710169100328,692
16.564691810980804,301
56.18779626399648,375
14.652610708649028,274
31.215254168856895,294
26.95068346573757,249
58.75658468870668,362
27.708574160932105,264
19.380619518180747,431
37.712138669763895,362
47.14783512010576,526
15.546439761267717,558
34.47838025642516,555
22.117192403110277,377
48.2618988804304,239
26.81629741776953,444
43.999088398144075,348
45.90311897138014,227
66.38864176115142,525
13.765382701570944,251
54.62918646176049,583
16.258344304083554,686
14.000700338009151,362
42.07799402083109,355
77.51963122645583,859
44.62091614711185,368
31.82515220071142,549
26.04389711738489,358
16.98258608178018,273
32.17393216899752,421
39.319648483709635,417
56.500262849043544,389
42.38180502675161,607
42.54280799130033,412
31.076002122474932,280
16.710404301214854,534
48.09907558947879,461
68.68057183548588,483
20.622420781634315,589
30.458582687057344,1521
21.79604601019653,283
36.7705479482992,433
31.523052652988746,472
46.361260703093855,360
37.84937144975074,861
46.96480302083622,369
33.78120990150547,427
47.0154924580011,502
90.30922899665906,335
14.171696486085816,1309
49.75839315786038,220
24.79028211763205,374
28.110785267720853,444
31.70242132408875,665
33.200984319316206,264
22.99627226284508,424
45.5331971991013,359
35.36603570083516,420
49.88506330072181,487
57.64323048818206,787
32.692609239050455,650
19.365313358764627,512
15.902058759271588,458
25.939310000355206,531
17.940626015965396,294
17.960752597129176,901
58.91831706004556,383
22.34735657049548,823
25.533062539518937,363
19.569102197883016,781
22.08921006849738,424
18.86216850020858,438
15.255274315926997,463
41.0462017390308,701
37.89980894873669,803
49.675855872246395,370
55.25050257210083,297
36.47822283842242,304
13.615110082581202,523
32.821488577608896,266
25.738339487107833,212
35.71152550271185,709
54.42248433662487,267
17.92108936307284,412
35.144820888277906,333
18.11489636726314,634
64.39476047548102,427
12.677253816510516,526
28.05615388811402,296
30.868326607556927,280
45.40581149810296,693
15.251921175077731,325
38.420163465134785,689
22.434817613727844,680
43.10668491200668,390
