render_count,average_contrast
12,26.12117411299288
6,91.41482090833216
12,54.325886394311205
8,16.29108674219675
6,23.09849201166902
6,58.97587561787133
12,29.34803188622836
12,56.82041801984379
6,50.82720597516942
8,42.71290315397973
6,49.61333184478384
12,19.383743464641174
8,15.312794685640675
8,24.056354811247314
12,15.625976623892916
6,25.447969743413612
12,43.6428846888325
12,47.02276928163618
8,43.52431614789043
6,38.40682328119061
8,50.86698322587845
12,50.22801439611949
6,55.332103587749
6,35.52262434904082
12,55.52854176158749
12,40.045405219379745
6,42.19584428394379
12,50.22203668215993
12,13.885071340296651
8,59.7934994309345
8,29.18787172467701
6,13.990990902304397
12,14.188377491031067
12,44.52351643807336
8,63.293061906182466
12,26.89949941058992
6,16.399538620756186
8,34.4442693168725
8,34.35791452679552
6,21.44442120229159
8,24.573353304415715
6,24.247576377531672
6,24.755031561141635
12,35.2836149716231
8,31.221802945674636
8,37.02184775793123
12,35.06444538472996
8,18.249834252488245
6,20.89019949433922
12,32.05129366994042
8,41.65243548418476
8,29.506622914350157
8,25.51030408353944
8,22.225253266859053
6,45.25577810524377
8,58.176682456301194
12,31.38942651702308
12,29.673427556279034
12,25.25748592004693
6,17.270270416250767
12,34.69597090959609
12,21.94818437331264
12,45.069875789318054
6,29.940198107145687
8,16.18039971607242
12,26.62581653123299
8,58.24179940758973
12,68.57246685363025
8,17.96360883106277
6,39.22821304217376
8,40.6076045342411
8,42.53841697586508
12,22.97424732445614
12,23.99764561965628
12,45.24982197350999
12,16.536787825819975
12,46.02678366215097
6,29.229419124763353
6,19.85656935797465
6,23.09909639747896
6,34.80466619774638
12,36.02406675065774
8,61.417196248262464
8,30.55494234526435
6,32.33823558281828
8,13.726280648406089
8,48.6034588698391
6,18.57209453210265
6,19.029954898632383
12,36.566606649761624
8,48.784853416172474
8,49.244705525486616
6,58.95854642131229
8,27.032600576044516
6,27.18871415723025
6,29.833478225232113
12,27.800963404884907
8,49.10728132311183
6,35.702483812915894
12,20.583137772017476
6,50.9822669050613
8,41.34733284577831
12,70.25262728171123
12,34.308118306355546
12,21.644645431864173
12,58.96616358254901
12,54.02086169766963
12,28.481464382971257
8,42.66213032438488
8,19.851537414552492
12,27.77259833724416
8,19.063673736178604
8,18.821555786861037
8,22.31505563362067
12,51.03091586161566
8,22.785097634339508
6,14.834863295556014
12,15.09026065770548
8,33.31194711199702
8,18.941479809387793
6,15.04988742193431
12,22.31890597525012
12,25.420506847081864
12,33.65319302358318
6,51.6750230625047
12,26.31338036771329
8,56.874528380486005
8,26.631317188643735
8,21.922259385150262
12,33.1124533911543
6,32.10788498730978
6,46.3896093927853
8,13.591845909328503
8,26.92179504445952
6,49.998172477040704
12,24.484198536592828
12,58.91765166873626
8,11.699196968334665
6,66.10966481376177
12,75.56886261227034
8,48.86982593476234
6,25.461845456853993
8,24.717337089738635
6,26.515793605275263
12,22.03132753338491
8,40.2712282331295
6,63.60354021096828
8,27.785885722140407
8,26.633141088298757
6,62.70306032517959
8,21.605430893815804
6,52.088872454622965
12,24.36226197399627
12,29.94213098097299
6,39.091751941987525
6,31.68341742932715
8,29.47898040457715
12,29.825142514264403
6,34.76579959472218
12,39.240196030571475
8,39.19350732008015
6,15.624652584987652
12,39.53775760441299
8,28.52638077154629
8,31.01873994323613
12,21.902356080401404
6,40.40670136685885
6,21.074516417055925
12,20.05519928582274
8,31.525045019978617
6,29.626882866485484
8,86.57785086310274
12,12.920308259175233
12,20.84913399006859
8,43.16615477337283
6,50.5606724795573
12,47.522719878653504
6,32.45930231984917
6,16.400398401191545
8,16.674968099521546
6,47.0017131857735
6,19.04265937928148
6,39.36031112385942
12,71.22049749546824
6,17.714320573292124
6,69.44858418668944
6,44.22472460681714
8,29.3897393040789
6,18.049375117392156
6,107.14840572039788
12,23.98957073209645
8,63.765401549904965
12,33.719678335931626
12,41.8034561320367
6,32.74506419559894
12,41.60087644965818
6,22.554470951264623
8,41.53233203832508
12,27.505140442856632
12,19.03334402992401
6,23.5398256773698
12,25.494215803328984
6,63.69127192652092
6,34.865994447142675
6,22.761171109810515
12,24.6629402462673
12,31.191660129674833
8,30.651597079433937
8,26.77601478426531
12,19.60504068874593
8,27.17815889548112
6,40.475165894150685
6,24.686458849270497
12,15.367027598836447
12,46.859272122156305
8,21.542443761283224
8,48.87623709444677
6,26.876536461258727
8,17.397955910384358
12,28.34589671351416
6,53.79639799424189
6,48.6142527713975
12,54.16909693620792
6,21.555244421551553
8,17.495898480802506
12,26.37420959425187
8,26.21979473028533
12,52.240166281310515
6,30.938980105418768
6,38.07904900118323
8,52.613672197768835
6,52.11196988111431
12,25.61755533666528
12,34.023475635385836
12,34.92658749927612
6,30.818831915245312
12,27.09165235584227
8,17.886992700043674
12,65.73682264299798
12,23.095910164325716
12,14.915101362081735
8,39.31068946980836
8,51.392011556005635
8,24.985579513404357
12,26.13713056152376
8,34.02381938774249
6,48.589046161868886
8,43.99373839999504
6,43.844744815417755
8,26.163914106649504
12,37.132084024332435
8,22.03799802208952
6,22.81871430238233
8,31.61945540721209
12,19.745736049272463
6,52.97379314267124
12,73.437397109973
12,23.58926942036469
8,48.571403327861695
12,12.72583923001694
12,53.65106751267758
6,35.365664149697466
8,39.602134993162984
12,31.60763328069649
8,40.71693663363406
12,24.909854081552737
6,56.45267644953791
12,48.3706580960937
12,35.35905790343018
8,30.327186902397244
8,12.546051845562651
8,17.28253054565264
6,53.563073810264854
12,19.263635479799955
12,40.02121766539098
12,20.075461917942043
12,19.11462690727807
6,14.880880791317727
8,15.732806371822209
6,51.88579906726565
12,19.79768821452676
6,16.97770178701504
6,37.119815488848865
6,38.75578829415527
8,39.75228099638348
6,15.51372938860914
6,24.451109709054123
8,19.41755156232952
6,37.906584576980975
8,19.967888545670863
12,17.215054607121303
6,15.520311903264885
12,40.29746150656458
8,34.409789866138176
6,27.205939305265854
12,71.88654091552989
12,17.124936673982027
12,32.756773348509576
8,47.8637158842074
6,28.24262124415783
8,64.44609030812957
6,39.47545612252643
12,34.91474090699506
6,27.30639270640776
8,39.69609233203264
12,37.97948275011978
8,13.979335798906078
6,25.253584610284214
8,71.43344451605394
12,21.82530487892979
8,15.437242374563748
8,46.93038787675128
6,47.408890254036656
12,13.585350872384783
8,40.95795889553135
6,63.20376504746392
6,31.389575294153833
12,42.85144134724202
12,64.37960786166268
6,42.898493818083075
8,14.444113380927767
8,11.784065478093732
12,15.38307135418764
6,70.75361445076629
8,21.721686198087635
8,57.31256341462253
12,24.27619137223204
12,50.8738986824146
6,44.73112338401682
12,17.82710569736377
6,18.496545491725367
12,21.144834651326544
6,20.94203000969679
6,53.72981139508587
12,51.71626966745398
8,40.04792729609182
12,39.48594812231665
8,79.48590755229777
12,40.84513516742541
12,35.16499301474088
6,22.39641871590993
12,22.25205631108983
12,30.294098628184017
12,33.03860159627694
8,19.62715430115456
8,20.180699768898364
8,51.73404248370273
6,44.262516075137846
12,39.36623696655229
6,17.940268628892582
8,47.80522688969747
6,17.393969374787318
8,24.320224078302875
6,56.35200634560855
8,50.786656571075326
6,55.39083242782471
12,67.10153687034344
6,38.59457391592124
6,16.50494596032907
6,34.112502857645815
8,40.36008642538716
8,33.01917745749457
12,21.84299411368899
8,23.98462107340897
12,20.102443226816828
8,26.949743719191343
12,61.763500685212314
6,50.77514443952916
8,47.34982581602881
8,15.0561644420438
6,70.4024715685359
12,40.552175140755054
6,46.26162371475373
12,31.68749737753434
6,45.90106723261838
8,19.63330962912707
12,27.846850037372977
12,61.94999010372624
6,51.07392188974063
6,44.27104057839407
12,34.83275756606191
12,31.47494217467526
8,33.33059983545408
12,32.68304657763386
8,18.61750133881725
12,45.40655586310677
6,18.56053050355864
12,28.20637576359224
6,30.572801089517736
12,47.05059623617424
12,39.24129751803788
12,25.39066554100626
12,17.0189630527173
8,36.536882351167144
8,38.95775265384585
12,35.77608059647452
8,42.16532183937985
12,35.020816687940105
8,16.97847731431177
6,28.7396003257483
8,45.127329166071625
12,56.571462837942
12,43.17183773598101
6,17.510060800888876
12,39.256125942511
8,45.02424713394287
12,39.80753067711884
12,29.95104276049336
8,69.82630559859605
8,20.619211052495796
6,36.59228070509055
6,56.54716044420993
6,43.039723926128886
12,32.90869282623511
6,31.667019849306453
6,39.77148440685759
12,68.90868599395519
8,51.00293509900433
8,41.979574468787966
12,70.91074894331318
12,49.46036253320738
8,26.70321674476914
6,35.82236551492273
8,20.153743229515975
6,15.888702437931109
12,28.35512389136293
6,58.52014891078361
12,42.27067600922047
12,42.62085757106467
12,34.9761958250176
6,43.07341994060645
8,56.71102662230874
12,14.62206287460497
8,22.606356849777608
6,49.99076108662779
12,76.81759962461591
6,46.254495856064814
12,58.63348122805936
6,31.197230155932136
8,52.14964896971154
12,47.035909028187895
12,46.87796718716064
8,72.34647474928327
12,44.493587188889016
12,32.20247717525827
6,37.7046382206315
12,31.72424279765147
6,13.08190909660148
12,20.600781880226968
8,33.60470380735967
12,48.676614737889714
12,43.30423874994742
6,48.45484530601914
6,75.99118532645791
8,56.711224107228055
6,32.997915810003484
8,58.45925732661765
6,20.503504788322413
12,32.74406397855399
12,49.155757837830514
6,33.50453272986204
6,22.44022999079537
8,43.17695927807685
6,37.296955997047306
12,16.782253564428576
8,48.37487442782034
6,62.455368720422136
12,63.91112302522691
6,54.819851405090105
12,16.442648585588064
12,48.78163235947674
12,17.020234050949096
12,26.383304902033277
6,43.39883989938867
8,50.994401731058026
6,55.13801766981985
8,55.551846872263305
8,40.774867565076015
12,37.690671502989304
12,20.587281611212298
8,24.836436329126215
12,19.58198803174442
6,54.64791756227373
8,46.48215993988506
12,25.62779219946368
6,26.28532932289427
12,31.328436853948578
12,44.30327098355508
6,62.33093353049518
8,37.34726045014144
12,29.653483173040517
8,38.992732594168785
8,26.142119115869132
6,74.84930479424402
8,57.24998174654977
8,45.886578392179736
8,37.7529884113346
12,62.16395037812119
6,41.31668857714515
8,41.31939339443215
8,24.169592130969747
6,19.472165295483347
12,48.43660323275376
6,40.04989413202191
8,76.67736367204724
8,54.09545792132866
6,15.177747164616823
8,29.28835871663202
8,31.870511910364534
12,41.602532967430896
12,21.559067230775543
6,56.44570487836191
12,39.3156184726497
6,40.66571861050383
12,37.82280216220199
12,16.622998422616515
6,16.256201437130624
12,11.297455980827785
8,35.39049201946626
6,18.724311301205564
8,43.329031974830656
6,55.6969831899645
8,40.8043166348676
8,32.13453429190985
6,68.4957300321233
8,27.57704604819104
6,41.69310504332546
8,41.09941739594341
6,26.88345586515138
12,36.86990705305228
6,30.05868519566883
6,39.53163058595621
12,34.73913009951474
6,18.543343419068567
6,22.092335951238827
6,37.64775718420892
8,18.82877669667796
6,13.992479225959414
6,12.777682987023573
12,25.009455202575875
6,33.648120334360975
8,62.25816721832971
12,13.49712404183525
8,65.11386593488147
12,33.476932535977745
6,29.964935421704524
8,39.19056861247946
8,45.87637832997341
8,13.646541312657988
12,38.9418802866568
6,20.062049896464313
12,23.2808201049194
8,44.34453178081562
12,59.4011713800402
12,58.185324165784415
8,17.916594975943656
6,14.30987316551071
12,56.004631643902535
12,48.33450210502531
12,23.47374191363286
12,46.27440145449538
8,29.136003724784555
12,47.6724597582649
12,17.770736315433158
6,17.460434610083176
12,25.805590908406867
12,64.41344034851494
8,27.375708362961884
8,19.659912012713026
8,24.9843909777352
12,16.281100213034488
8,42.26162817389755
8,21.304770585804675
12,47.84077711508587
8,39.42587169051867
8,24.477330077360936
8,27.908160053922018
8,38.523857435475584
12,45.58735928734155
8,58.13985484799148
8,44.87729062948504
12,38.85936677846631
8,38.278704353627354
12,55.30254345243828
8,26.595678272500425
12,23.629472767366664
8,56.10972737403182
8,43.837331681822576
8,38.62572633670445
6,80.81072602304165
12,33.982721944951635
12,23.008152462728408
6,60.50475808083592
12,27.81769773320488
12,16.25035642341462
8,56.035851769640914
12,46.81900109451237
8,20.92825806701476
6,43.38564490890945
12,56.594738568618624
8,35.93453829240295
8,53.627229216918494
6,19.664194011120113
12,18.37025019194373
12,37.16152308695286
6,48.970858316865694
12,67.3961796420338
6,82.7582342729928
6,16.289650246742394
6,19.10432730925268
8,27.505917956844
6,23.600268875110228
8,38.04496255767854
8,18.24993416874631
6,41.480632670726024
6,33.67237647580838
6,33.333158125245795
8,30.07291173817671
8,24.84041784922486
12,19.287826951714536
6,33.12625713616787
6,13.477785350653962
6,49.469801142718005
6,42.81202572537368
12,15.211150616375372
12,27.38618492156988
12,19.72512163860341
12,62.98699864603481
8,21.15883647573327
6,70.23827623174058
8,23.032008037275133
12,64.27063784167117
6,44.263052190029875
6,15.133650996423905
12,31.739773607384382
8,12.260524607995102
8,28.241873091763967
8,42.90682430903946
6,52.78026937759109
8,35.43622012627502
6,45.378973847333945
8,23.77580082950297
8,37.75799438181828
12,31.57473304825187
12,47.682678541557216
8,58.722357244332365
6,21.281030136336167
12,31.96539296817558
8,35.56685497847233
6,12.37549017776203
8,21.76065693293492
6,19.219618888343536
8,49.71340249670839
6,79.53454206737932
6,41.754596933983414
6,47.06056021733739
8,54.756046144626005
12,26.302428163381123
6,20.520233965598795
6,26.901681342048388
8,14.810639521393949
12,25.902876021915485
12,39.52047565272907
6,27.85135584749871
12,56.71425891370274
8,37.55919388453989
6,15.028061549960634
8,38.29758422000034
12,17.080552776813807
6,17.9802893379362
8,63.725575374449626
12,19.29801175840917
6,46.817155564894726
8,41.99103507050136
8,78.5139784198622
6,16.532650252154173
6,26.35970445283633
6,53.605001664631025
8,39.809745561650395
12,15.409690169329512
6,47.60898620292471
8,34.34493463254292
8,23.03547375508857
6,32.53158033348763
12,56.64788162105388
8,33.26636858401454
6,18.98152418027754
8,31.881663606371628
6,18.721177278347337
8,15.656484526710898
8,27.331693337954267
6,29.02153930877601
8,28.734067704989386
6,30.88041600414988
6,22.420407288832237
6,69.42559555264205
8,37.574905627266936
12,43.65930885501632
12,35.008893938222094
6,19.754752482013263
6,22.10623304107796
6,36.73888338651636
12,87.55009482413726
12,40.64061678286781
8,38.233985469743935
12,47.80913684428871
6,41.46623803426083
12,24.46193812066181
12,37.52777628188717
8,33.14372216619464
6,61.75779972944749
6,38.79425395080589
6,20.776386869739824
12,57.17573607392007
12,32.752216423112124
6,52.654356458216746
12,11.840370610637889
8,19.430901690514677
6,49.903439596663674
6,26.38385211539652
12,25.3589423824547
8,65.19038183998866
12,25.65712975020669
12,57.716633019894
6,45.74499592505171
12,43.27164239241958
6,17.98978484206283
6,37.13461367651693
12,14.208197306064593
8,51.894133112868445
12,39.44525818796211
8,70.82498133458611
8,20.688454284062303
8,26.160247810377687
8,14.606896038384262
12,44.43847296392757
12,28.23114438499636
8,26.50127318527291
6,20.389530389207373
12,30.076364057084223
6,25.47542664715867
12,16.144978427232953
8,30.19979571136876
12,47.99017497796075
6,19.613347606872516
12,35.36873684198411
12,20.19203364640453
12,37.55825608538034
6,25.13496444791079
12,18.50210640718214
6,17.637423821292156
12,65.03949912757346
6,46.23489522000214
6,40.98872635613174
8,38.12072097672698
8,17.660406647003526
8,32.29164997808025
6,42.89251545238929
6,21.3023915635354
6,32.016918226801295
8,20.666209949483203
6,48.799288149414416
8,15.063327412157523
12,50.26603692599696
8,25.348221985557085
12,35.521859759791695
8,43.97425063129299
6,61.76034367087908
12,59.13637591594051
6,81.23363486469604
8,16.54889245960879
6,67.78089838457697
6,19.045926874485005
8,41.10179510280611
8,64.86108991651663
6,41.466459934277445
12,23.480530297147983
6,48.1228054710678
12,75.70527159323701
8,18.44505779960884
12,25.302133840923727
8,31.771015275001258
8,40.37358774198399
12,23.577352054693268
8,77.0977059533224
6,34.95442769128143
12,42.83701396021709
8,57.20867503503715
6,37.5403585092623
8,15.074007162327632
6,45.80117433866497
12,16.573754277189135
6,21.56949563197388
6,23.285243434916357
8,41.62647552565906
12,51.72393217139379
6,40.990798007720464
12,29.28529691758904
6,102.05298616694748
12,33.569137669766
12,45.816148332651586
6,22.51126990761536
8,19.769736514671507
8,30.27601908251455
12,21.855131987095714
8,37.89961350911114
6,57.67549191542767
12,57.72597340680728
8,41.41609687086245
6,42.23664577433588
6,62.59753025252374
6,51.98446967712756
12,25.77466993955763
8,18.957179350310877
12,48.58477935969042
6,41.87510671593923
8,31.647728640566168
8,16.89778023635597
8,39.55785047866469
12,30.95399482014335
6,44.21186685064327
12,71.32686276447119
12,44.368333923467695
8,27.279817614736057
8,32.29754002080853
12,38.99383971428874
6,51.11864589767862
12,25.36833449486647
8,20.584322248153537
12,40.98672259354038
6,21.789346508316218
12,29.734963023845648
6,56.019655004263335
8,15.356627345692743
6,37.661499636787624
12,31.965563340698903
8,59.62324174604538
6,25.31369000663067
12,15.485631718187957
6,22.310388870027055
6,34.48949322959815
6,45.26428638913078
12,23.867081561804543
12,55.16063879507532
6,47.84052509029448
12,21.475822282391125
6,45.6684729177681
6,31.627386155127013
12,23.309905842855603
8,32.22572893383528
12,44.38827728025557
12,36.773706358494074
6,32.380887041692326
6,21.803925577265797
6,24.206306462231
8,14.377643691383415
8,27.104107572194
6,29.654397742267168
6,44.02509137645159
8,56.251059975354366
6,42.002319977522816
12,24.97094503498137
6,54.72230710703631
8,58.69831727652365
12,72.41042823328115
8,19.785742937434858
12,49.3452248891325
12,33.04546703935865
6,41.62545291662499
6,41.13813237016674
12,32.38772781955105
8,38.46825995751029
12,31.628464964793995
12,32.91388118860747
12,54.348047121199784
6,39.98558933892055
12,16.130789057624316
12,46.310380241054055
12,35.061521007573766
6,18.798921658947087
12,64.99299350763296
8,20.98896447232899
12,14.946336592111072
12,28.881508091064894
8,30.30416967718857
8,17.563602001807197
12,34.93331180281744
8,30.41652069034923
12,19.212531229977916
6,27.356839793513128
12,47.287740342936615
12,39.68826671283006
12,37.71931058495279
6,48.94236671615818
12,17.819473650892267
12,49.6504461992298
6,16.44714407254425
6,28.58163387744989
6,55.159727977914194
8,40.92804312793596
8,17.804400326888636
12,25.447457284810397
6,51.92158654247127
12,40.686995315481546
6,56.23210700249788
12,61.26766774092652
12,19.222402070913116
8,36.9138265866535
6,64.0019624014869
8,25.94663266671421
12,34.64754163002581
6,22.49118193447953
8,43.73625572513993
8,23.395202271523104
6,54.80048153514369
12,45.07092285971196
12,23.583503235199384
12,32.82389022924912
8,30.259825367143247
8,36.262384127351126
6,57.75762776557924
6,48.60549723015436
6,15.84285165126301
6,48.580646386766006
8,35.314832823429306
12,61.12994850545792
12,38.09243720182836
12,28.759371350387426
12,28.613254269704004
6,37.63652136386039
8,37.35326783171308
12,42.916540619008835
12,26.917823703309548
12,60.05492612437365
12,16.952403406525814
12,41.528493997446176
6,59.512154432964216
6,36.6331189591675
8,55.91838988595691
12,54.42308616782971
6,51.5171087654057
8,54.239695929136566
12,20.667870115862303
12,23.07969830291422
6,41.16880870599118
12,22.544130688948744
6,32.477835294390765
6,48.182140631171904
12,39.039091996537685
8,31.19508391588633
6,34.62194941393335
12,46.54108786051711
8,31.70745992143847
8,36.31926650319067
6,44.15573239309801
6,47.763846991671926
12,74.68261829445596
12,72.438570815188
8,35.22585840867073
12,19.772850932043692
6,42.05158835028545
8,17.629938095745946
6,42.69351335495217
12,33.249570434342
8,47.45739395544814
6,16.21818966183415
6,24.02693009314608
8,18.87224679362839
6,11.755679641264535
12,49.50202702002285
8,56.52434827944108
6,27.68931025463992
6,20.17216704739077
8,33.83158838675935
6,47.54695515481817
8,23.899663877088443
8,27.10721513286319
12,22.400097948593608
12,52.78505019973117
8,39.10686297023081
12,21.253421108586465
6,48.80436863287691
6,83.22572469813308
8,21.514002610269372
12,38.82223351080034
8,41.77430225535296
8,26.607584694946713
6,46.19205464751946
8,14.29899977132311
12,15.62063146297947
8,31.10856613384271
6,23.130001565963767
12,39.67574358983765
6,34.05642363491696
8,52.13989829473939
12,31.937240984942747
12,42.03212452383854
6,19.180950342613396
6,58.1568716646287
6,27.52796311571781
6,27.770283632097932
8,57.00187900162367
12,48.2472567832084
12,60.77800993195439
6,56.31294215927807
12,40.29206611471127
6,39.81714454496244
8,22.12591884970488
12,32.52959524400874
8,31.239371996280074
8,36.77676316311133
12,63.922432300513
6,16.35436831022012
8,28.99175331960765
6,49.47081717285808
8,20.648713629401826
12,46.96319652300932
12,19.193365695018446
6,14.91128662336867
6,48.18667209009626
8,18.450835160260596
12,52.68932488401751
6,44.51378173353922
6,24.86820082719245
6,16.117358811814423
6,26.017352676795056
6,17.328127730616476
6,33.35808161407611
8,33.8900376233963
8,69.23982651035716
8,57.13127641516302
6,47.1391972512313
8,18.675569968064096
8,49.474559505814504
6,56.42922009900218
12,52.9889959605304
8,18.54167018435065
12,60.44583528219476
12,17.152618107300896
6,62.89341735480258
6,32.78959806695212
6,24.50511548437625
12,41.34050851992022
12,27.598779791248905
12,82.19130735066376
8,17.986960641801105
6,82.66362358777549
8,29.08347975967914
6,25.97205690128379
8,18.220553023100944
12,17.739915426728114
8,43.28944130099625
12,47.55756003644339
12,43.85483191281205
6,27.091629586031207
12,23.452869165409737
6,31.975163061912344
12,69.40496109262482
12,31.831527159173913
12,39.90623453967808
12,33.62323196673007
12,29.344917177926877
12,37.30309789572696
12,23.7653067288972
12,57.81645096574246
6,27.59174532637
8,18.29725949244948
12,15.506932490485616
8,37.49100733408647
12,19.35576215070284
8,21.171553464863656
6,63.03977716803022
8,36.04726138035534
6,48.69272943574225
8,36.36997730838724
6,40.95487539782718
8,16.282144059531348
12,51.07632104164082
12,39.3529648134868
12,13.284077457328474
6,48.30364434446057
12,55.45754975945064
6,76.94085174517919
12,25.93848152567631
6,29.528529534685628
6,40.23873490327872
6,33.408575130186755
6,46.00369907764112
6,27.19153857499889
6,36.342864047869725
12,39.088248295761915
12,49.72302639140523
12,23.459206090365985
12,35.79762389528718
6,58.01096764705256
6,24.22811038296591
12,28.42192989120911
8,39.0164011074262
12,49.15355713941338
6,29.552529146397575
8,30.2779185615462
6,46.52422834747821
12,16.108193980856505
8,25.66790650157461
6,40.475230630275014
8,60.81629022603399
12,37.92723125890595
12,49.91075007298908
6,36.249564070675554
6,54.700705276313634
6,24.125834030699725
12,50.81499153395043
8,27.059759494081664
8,24.198139177052393
6,30.456165492516902
12,39.18005619577696
12,69.01228774398994
6,68.6608510540208
8,71.30601141200817
12,37.125507994500545
6,32.40129268650952
6,39.68044282254531
12,41.221521861303074
12,39.75381019166711
8,26.918282080496
8,36.12323130730494
8,34.401322469175234
6,13.648128896466204
12,29.134289497018944
8,39.050781120747935
12,28.29306784529557
6,28.478178039834138
6,49.85126036160572
8,56.127254562725334
12,111.65946757630545
6,21.314043965419803
12,25.45869748183615
12,58.21842055866651
8,28.319371842641413
6,20.99367009024052
6,33.35057979653921
12,39.13188681350613
12,22.21144244021443
6,33.958530580758875
6,20.72686435618819
8,50.526085473066026
8,29.321495023344323
8,50.35931192974973
8,28.66424869883711
8,27.71659482542962
6,37.01952567494774
8,53.16035498006644
12,18.90105131056014
8,14.88696152060723
8,16.79461857594957
8,19.54991441900368
12,21.230920477724464
12,16.84470116762332
12,57.65015602599326
6,12.078990259277292
8,31.617238615644236
12,36.728155620871696
12,38.2908818424958
8,37.79652375290274
6,25.769890132352824
8,44.227924975088776
6,31.64753454517709
12,41.82672542822886
8,89.03241789643836
8,67.24024887043991
6,23.872103239077035
8,92.40608957311186
8,30.88220306015164
12,71.17088835941213
6,37.92488881030847
12,15.769725634832843
12,34.63814616437148
6,43.762868865709
12,48.71855703078277
6,28.99646799837771
12,67.66672619529741
12,16.459967516330483
8,59.4697500993311
12,42.07764160959136
8,92.69744873351762
12,31.42410294923494
6,32.23319577241607
6,53.93515963191519
6,24.0402234585814
8,14.56846454697356
6,33.66654109731282
8,47.86535867083665
8,28.79231412319454
12,22.87421424452518
12,40.45474300410131
12,21.206211933442304
6,26.96762447232174
12,27.960476758190747
6,23.06985613415803
6,17.556486300926107
8,49.917574105249834
12,37.25177384540689
6,40.20821425933327
8,66.79323304143374
8,18.94233615418494
6,43.59543397182023
6,62.01423684367239
8,33.89047574147052
8,43.43639104577337
12,11.85923018553678
6,50.779557574416
8,14.094467662088832
8,44.342324040885366
12,52.930751534122685
12,35.992651879043024
8,50.34626462874053
8,29.464465200030062
8,24.6569932668561
12,32.574261022560854
12,23.690314285386467
12,48.954359499841466
12,18.298855748020447
8,42.077849159925385
6,24.83718659910739
12,15.596530841767311
12,78.47011088125274
8,32.207681296829264
12,64.88675868363073
6,22.496422207948815
12,25.872812179205436
6,20.76027705199343
12,34.388712876135585
12,22.697972960953752
12,35.28719567714704
6,19.814934530790374
8,66.5335170451642
6,36.38154293783042
8,17.68276822028605
12,33.823080354852245
6,16.685263878642072
6,60.83941085476186
8,19.386697996053773
8,37.06154914880105
12,54.90986450748906
12,18.002204413046687
12,77.74906482228849
6,36.17907905603575
12,30.628958788239142
6,54.13227318183337
12,61.44451852297491
12,39.87659727594201
12,17.247164786436542
12,16.65878366437848
6,39.6877744481454
8,37.347621594422854
6,33.291063476414486
8,30.433607476819805
8,28.45770269473988
12,32.41243855112563
8,20.23578796585428
6,28.48392733728345
6,55.20994006875492
12,20.57376803915055
8,28.628421657128072
8,53.87013220727548
6,76.07247698908881
12,35.799746955660545
8,39.30527277209287
6,27.754396949381583
12,36.06502933959631
6,29.04553143844549
8,22.504705776357593
12,26.08317051239966
8,18.43442333935716
12,54.40813002303019
6,15.533240114930855
12,39.89077569569468
6,37.60621107260756
12,37.56963241531994
6,28.955651303597502
8,24.70635279565685
8,87.43727702817053
6,30.53582479425292
8,20.68634831955312
8,44.33361973526909
12,66.0146193222746
12,48.64810205295952
6,27.345073081886387
8,59.423383329056406
12,32.79574325185559
12,26.141912158709644
6,37.47054151215372
12,30.37209799426677
6,39.00758981385838
8,13.831489935935007
8,49.45560352496119
12,61.449048014292806
8,77.23261305242242
12,22.659158645333154
8,26.2120913417794
12,45.312347039302914
6,29.989516008031128
12,32.42641088420175
6,53.75189680628253
6,24.47041653386037
6,25.271743242598063
6,38.56153163382995
12,55.74589520238393
6,32.696731700806396
12,28.857132243166298
6,23.318424356955298
6,49.62219688015856
12,37.0098426465674
12,29.600639715224727
12,37.00871722173117
6,20.56620330332282
12,76.36590002043589
12,27.210132855463204
8,38.94664787444032
6,30.192574783275543
8,17.282210973193127
12,19.968138268585275
8,27.47978462260815
12,90.8426116855901
12,16.44537121717602
12,59.37488134780136
12,29.047722196262423
8,39.064592361389906
12,40.187690884728255
8,35.75484579159422
12,50.15687119166748
12,41.181919669057514
12,30.50358583251492
12,48.65847431221898
8,60.88975690552381
8,49.98262140542991
8,73.40753695174399
12,34.76098268285452
12,62.030858179884206
12,59.00253542157986
12,65.8220195939736
8,43.06028330130409
8,56.282458860140174
6,25.052966135496888
12,19.314605459320973
6,61.42166339071033
8,42.36107507291671
6,27.56571021197419
6,35.00013440595117
6,36.4584350211791
6,24.439156369521
8,36.5811466979164
12,53.45960476476296
8,24.674660856976104
12,29.82097252437158
6,51.71563913577132
12,28.25102641988483
6,34.24306396696693
12,59.8978406617596
6,23.87429796675889
12,29.18501056952977
8,41.949863165742286
12,22.699757119483223
8,38.32940663351591
12,43.04525874709563
6,15.24368343857617
12,25.02245286870782
8,38.31636620380028
8,67.4285063853327
8,26.94619186010375
8,21.138009991424468
6,15.17168098597913
8,18.951599805072895
8,27.894488276129778
12,46.0222759439138
6,78.7288051279998
8,41.67148922003972
8,15.254671910528907
8,68.87309323961178
8,15.591672198684238
12,26.315028232116504
6,32.34900461472444
12,28.89666878242158
8,22.66174719321258
8,52.32976172293828
8,19.92847530285312
12,41.851317948577766
8,35.471628215513256
8,79.85092891541579
12,25.66840967893711
8,35.373051584372064
6,42.66340116936069
8,32.05337996463856
12,16.966307789532838
12,52.2874345445903
12,48.11126037196335
12,39.381170215286865
8,31.548681449271765
8,40.57123356820857
12,44.0317975820851
